"",name,website_url,original_language,website_text_in_en,Industrie_Label
2574,Liquidbeam,https://www.liquidbeam.de/,de,liquidbeam inventor distributor everyday technolog menu heat ceil lamp play video heat ceil lamp make heat possibl anywher push button eliah uniqu light heater light heat ceil light eliah ceil lig...,-1_industri_develop_employe_design
2575,Tappla,http://www.tappla.com,en,tappla ott app builder appl tv roku fire tv creat app appl tv roku fire tv fast code requir power easi use tool creat publish updat appl tv app video feed roku direct publish amazon fire tv tappla...,14_vr_virtual_design_ai
2576,brighter AI,https://brighter.ai,en,brighter ai world imag video anonym primari menu browser support html video browser support html video protect everi ident mobil browser support html video browser support html video protect everi...,14_vr_virtual_design_ai
2577,Fräulein Maya,https://fraeulein-maya.de,de,wed accessori special moment miss maya featur product free ship free ship search search person jewelrychildren bow tie bracessuspend mengartersmatch looksbrac childrenhair accessori bridesdog bow ...,2_fashion_shop_custom_brand
2578,NichtraucherHelden,https://www.nichtraucherhelden.de/,de,quit smoke onlin non smoke hero program satisfi prevent program prevent program medic program approv health insur compani success non smoker hero report kristin thank non smokinghelden de never lo...,0_medic_medicin_health_healthcar
2579,CorTec,https://www.cortec-neuro.com/de/,en,medic devic manufactur neuromodul activ implant menu menu home home think ahead neurotechnolog creat new way communic electr signal bodi modern inform technolog technolog product enabl develop new...,0_medic_medicin_health_healthcar
2580,ROBOTISE,https://robotise.eu/,en,robotis hi im jeev jeev technolog join new era servic autom jeev logist radisson blu join forc robotis support staff offer guest touchless servic radisson blu zurich airport optim servic offer add...,3_manufactur_industri_design_custom
2581,HOTELSHOP.one,http://www.hotelshop.one,de,hotelshop product top hotel home shop en english deutsch english close menu account popular size close menu en english deutsch english categori top categori sleep advic hotelshop top categori free...,6_hotel_holiday_rental_rent
2582,Saneware,https://saneware.de/,de,bgm bem final digit sanewar softwar menu sanewar bgm base key figur health compani order optim process compani health manag bgm enabl sustain action sanewar holist bgm softwar basi develop long te...,-1_industri_develop_employe_design
2583,SuitePad,http://www.suitepad.de,de,suitepad digit guest engag platform suitepad digit hotel stay uniqu guest experi improv guest communic offer guest import inform hotel surround area glanc inform guest new hotel offer servic curre...,6_hotel_holiday_rental_rent
2584,Erblotse,https://www.erblotse.de/,de,help heir inherit erblots de help heir inherit settl inherit extens time consum expens erblots expert help step step individu inherit observ law meet deadlinesindividu support team expertsstart im...,-1_industri_develop_employe_design
2585,aquila biolabs,http://aquila-biolabs.de/,en,aquilabiolab move webpag redirect aquila biolab join forc scientif bioprocess inc sbi find content aquila biolab webpag product public sbi websit pleas click continu forward sbi websit,0_medic_medicin_health_healthcar
2586,Qimeda,https://www.qimeda.de/,de,health symptom diseas doctor clinic qimeda e g specialti institut name doctor e g citi zip code street e g ill examin therapi e g citi zip code street search health focus qimeda date inform indepe...,0_medic_medicin_health_healthcar
2587,GlucoFit,https://www.glucofit.de/,de,better blood sugar manag type diabet glucofit menu navig menu navig menu search blood sugar manag better easier glucofit accompani day type diabet give valuabl feedback concret recommend action pa...,0_medic_medicin_health_healthcar
2588,eROCKIT,http://www.erockit.de,en,erockit human hybrid kontakt emiss emot emiss emot erockit erockit combin ebik bicycl motorcycl whole new dimens hyperbik made germani multipli power time intuit pure drive experi disrupt wheel ga...,19_bicycl_bike_biketre_buycycl
2589,B.TEALY,http://www.b-tealy.de,de,b teali premium organ tea individu tea box tea subscript close shop cart shop basket quick view login search product websit search english visitor virtual compani tea tast event intern order servi...,13_meal_dish_lunch_foodji
2590,App Akrobaten,https://app-akrobaten.de/,de,app acrobat scale digit full servic digit partner,25_digit_medicin_healthcar_pagetechn
2591,CLINKTWIN,https://www.clinktwin.de,en,clinktwin gmbh wearabl thing navig umschalten vision mission offer everybodi benefici technolog usual complex expert industri internet thing iiot idea simpli safe industri data data advantag catch...,-1_industri_develop_employe_design
2592,MovieCycle,https://www.justwatch.com/,en,justwatch stream guidesign inyour stream guid movi tv show sport find stream new popular upcom entertain justwatch discov movi tv show featur stream servic justwatchal placeth complet stream guide...,-1_industri_develop_employe_design
2593,Bella & Bona,https://bellabona.com/,en,bella bona offic lunch deliveri compani bellaandbonaour menuth freshest team lunch deliveri companywith corpor benefit program team order healthi food offic lunch everi day deliv direct kitchen wo...,13_meal_dish_lunch_foodji
2594,Kleiderly.,http://kleiderly.com/,en,kleider men ffnen men schlie en men ffnen men schlie en reduc carbon footprint kleider sustain plastic made textil wast recycl unwant textil give new life read say innov alina compani kleider recy...,-1_industri_develop_employe_design
2595,ONIQ,http://oniq.com/,en,oniq digit lean manufactur,25_digit_medicin_healthcar_pagetechn
2596,Hopper Mobility,https://hopper-mobility.com/,de,hopper weatherproof e bike citi,19_bicycl_bike_biketre_buycycl
2597,ShippTOG,https://www.shipptog.com/,de,shipptog app new shipment bayern top pagemoreus tab navig menu item share ship experi e commerc app share connect shippingw shipptog want redesign ship e commerc simpl user friend platform social ...,-1_industri_develop_employe_design
2598,roboflat,http://www.roboflat.de,de,roboflat current revis websit back soon question meantim pleas contact kundenserviceatroboflat de,7_advertis_gmbh_brand_openem
2599,flockx,https://www.flockx.de/,de,flockx hous techno event app top page moreus tab navig menu item hous techno event appplan week minutesfeatur parti peopl flocke discov event near organ event buy ticket featur develop organis flo...,-1_industri_develop_employe_design
2600,Thryve,http://thryve.health/,en,wearabl api access devic data sourc thryve connect user person health data digit health servic insur care provid europ use thryve wearabl api rais interact therapi result simpl access user continu...,0_medic_medicin_health_healthcar
2601,FastBill,https://www.fastbill.com/,de,fastbil account softwar success toggl navig use case freelanc onlin retail grow busi blog categori top articl servic templat tool help life short paperwork account fastbil autom daili process brin...,-1_industri_develop_employe_design
2602,Pixzam®,https://www.pixzam.ai/,en,pixzam scroll tap shop goodby complic choic shop integr app shop product list platform find uniqu product avail use pixzam app find product shop worldwid tap buy best price mobil desktop web look ...,-1_industri_develop_employe_design
2603,ethic Deals,https://www.ethicdeals.de/,de,sustain brand green lifestyl loha offer open menu fair good support youreth dealer simpli shop ethic discov sustain product servic buy discount code receiv email immedi order redeem discount code ...,-1_industri_develop_employe_design
2604,Zenkit,https://zenkit.com/,en,product collabor softwar suit zenkit english achiev togeth solut stellar team work agil gantt plan plan manag agil classic project faster stress free form survey creat easi power form minut messag...,3_manufactur_industri_design_custom
2605,watchmaster,https://www.watchmaster.com/,en,watchmast com best choic luxuri watch month warranti check certifi financ option interest free classic watchmak verifi authent guarante free ship fast secur deliveri servic languag en languag curr...,-1_industri_develop_employe_design
2606,Peter Park,http://www.peter-park.de,de,peter park custom segmentsproductcompanynewspark made easyth digit park system maximum effici minimum effortpet park flexibl solut digit park manag without barrier help exploit full potenti park s...,26_mobil_sms_data_lp
2607,Verimi,https://verimi.de/,de,id person id wallet verimi new app featur never copi id share pdf digit ident card identifi verimi id wallet onlin click regist free simpli identifi partner identifi onlin store id document digit ...,-1_industri_develop_employe_design
